id,teks,label,tokoh
5161,6031,netral,Anies Baswedan
5162,6032,netral,Anies Baswedan
5163,6033,netral,Anies Baswedan
5164,6034,netral,Anies Baswedan
5165,6035,netral,Anies Baswedan
5166,6036,netral,Anies Baswedan
5167,6037,netral,Anies Baswedan
5168,6038,netral,Anies Baswedan
5169,6039,netral,Anies Baswedan
5170,6040,netral,Anies Baswedan
5171,6041,netral,Anies Baswedan
5172,6042,netral,Anies Baswedan
5173,6043,netral,Anies Baswedan
5174,6044,netral,Anies Baswedan
5175,6045,netral,Anies Baswedan
5176,6046,netral,Anies Baswedan
5177,6047,netral,Anies Baswedan
5178,6049,netral,Anies Baswedan
5179,6050,netral,Anies Baswedan
5180,6051,netral,Anies Baswedan
5181,6052,netral,Anies Baswedan
5182,6053,netral,Anies Baswedan
5183,6054,netral,Anies Baswedan
5184,6055,netral,Anies Baswedan
5185,6056,netral,Anies Baswedan
5186,6057,netral,Anies Baswedan
5187,6060,netral,Anies Baswedan
5188,6061,netral,Anies Baswedan
5189,6062,netral,Anies Baswedan
5190,6063,netral,Anies Baswedan
5191,6064,netral,Anies Baswedan
5192,6065,netral,Anies Baswedan
5193,6066,netral,Anies Baswedan
5194,6067,netral,Anies Baswedan
5195,6068,netral,Anies Baswedan
5196,6069,netral,Anies Baswedan
5197,6070,netral,Anies Baswedan
5198,6071,netral,Anies Baswedan
5199,6072,netral,Anies Baswedan
5200,6073,netral,Anies Baswedan
5201,6074,netral,Anies Baswedan
5202,6076,netral,Anies Baswedan
5203,6077,netral,Anies Baswedan
5204,6078,netral,Anies Baswedan
5205,6079,netral,Anies Baswedan
5206,6080,netral,Anies Baswedan
5207,6081,netral,Anies Baswedan
5208,6082,netral,Anies Baswedan
5209,6083,netral,Anies Baswedan
5210,6085,netral,Anies Baswedan
5211,6086,netral,Anies Baswedan
5212,6087,netral,Anies Baswedan
5213,6088,netral,Anies Baswedan
5214,6089,netral,Anies Baswedan
5215,6090,netral,Anies Baswedan
5216,6091,netral,Anies Baswedan
5217,6092,netral,Anies Baswedan
5218,6093,netral,Anies Baswedan
5219,6095,netral,Anies Baswedan
5220,6096,netral,Anies Baswedan
5221,6097,netral,Anies Baswedan
5222,6099,netral,Anies Baswedan
5223,6100,netral,Anies Baswedan
5224,6102,netral,Anies Baswedan
5225,6103,netral,Anies Baswedan
5226,6105,netral,Anies Baswedan
5227,6106,netral,Anies Baswedan
5228,6107,netral,Anies Baswedan
5229,6108,netral,Anies Baswedan
5230,6109,netral,Anies Baswedan
5231,6111,netral,Anies Baswedan
5232,6112,netral,Anies Baswedan
5233,6113,netral,Anies Baswedan
5234,6114,netral,Anies Baswedan
5235,6115,netral,Anies Baswedan
5236,6116,netral,Anies Baswedan
5237,6117,netral,Anies Baswedan
5238,6118,netral,Anies Baswedan
5239,6119,netral,Anies Baswedan
5240,6120,netral,Anies Baswedan
5241,6121,netral,Anies Baswedan
5242,6122,netral,Anies Baswedan
5243,6123,netral,Anies Baswedan
5244,6124,netral,Anies Baswedan
5245,6125,netral,Anies Baswedan
5246,6126,netral,Anies Baswedan
5247,6127,netral,Anies Baswedan
5248,6128,netral,Anies Baswedan
5249,6129,netral,Anies Baswedan
5250,6130,netral,Anies Baswedan
5251,6131,netral,Anies Baswedan
5252,6133,netral,Anies Baswedan
5253,6134,netral,Anies Baswedan
5254,6135,netral,Anies Baswedan
5255,6136,netral,Anies Baswedan
5256,6137,netral,Anies Baswedan
5257,6138,netral,Anies Baswedan
5258,6139,netral,Anies Baswedan
5259,6140,netral,Anies Baswedan
5260,6142,netral,Anies Baswedan
5261,6143,netral,Anies Baswedan
5262,6144,netral,Anies Baswedan
5263,6146,netral,Anies Baswedan
5264,6147,netral,Anies Baswedan
5265,6148,netral,Anies Baswedan
5266,6149,netral,Anies Baswedan
5267,6150,netral,Anies Baswedan
5268,6151,netral,Anies Baswedan
5269,6152,netral,Anies Baswedan
5270,6154,netral,Anies Baswedan
5271,6155,netral,Anies Baswedan
5272,6157,netral,Anies Baswedan
5273,6158,netral,Anies Baswedan
5274,6159,netral,Anies Baswedan
5275,6161,netral,Anies Baswedan
5276,6162,netral,Anies Baswedan
5277,6164,netral,Anies Baswedan
5278,6165,netral,Anies Baswedan
5279,6167,netral,Anies Baswedan
5280,6169,netral,Anies Baswedan
5281,6170,netral,Anies Baswedan
5282,6171,netral,Anies Baswedan
5283,6172,netral,Anies Baswedan
5284,6173,netral,Anies Baswedan
5285,6174,netral,Anies Baswedan
5286,6175,netral,Anies Baswedan
5287,6176,netral,Anies Baswedan
5288,6177,netral,Anies Baswedan
5289,6178,netral,Anies Baswedan
5290,6179,netral,Anies Baswedan
5291,6180,netral,Anies Baswedan
5292,6181,netral,Anies Baswedan
5293,6182,netral,Anies Baswedan
5294,6183,netral,Anies Baswedan
5295,6184,netral,Anies Baswedan
5296,6185,netral,Anies Baswedan
5297,6188,netral,Anies Baswedan
5298,6190,netral,Anies Baswedan
5299,6191,netral,Anies Baswedan
5300,6192,netral,Anies Baswedan
5301,6193,netral,Anies Baswedan
5302,6194,netral,Anies Baswedan
5303,6195,netral,Anies Baswedan
5304,6196,netral,Anies Baswedan
5305,6197,netral,Anies Baswedan
5306,6198,netral,Anies Baswedan
5307,6201,netral,Anies Baswedan
5308,6202,netral,Anies Baswedan
5309,6214,netral,Anies Baswedan
5310,6215,netral,Anies Baswedan
5311,6217,netral,Anies Baswedan
5312,6218,netral,Anies Baswedan
5313,6222,netral,Anies Baswedan
5314,6224,netral,Anies Baswedan
5315,6225,netral,Anies Baswedan
5316,6226,netral,Anies Baswedan
5317,6230,netral,Anies Baswedan
5318,6231,netral,Anies Baswedan
5319,6233,netral,Anies Baswedan
5320,6234,netral,Anies Baswedan
5321,6236,netral,Anies Baswedan
5322,6237,netral,Anies Baswedan
5323,6238,netral,Anies Baswedan
5324,6239,netral,Anies Baswedan
5325,6240,netral,Anies Baswedan
5326,6241,netral,Anies Baswedan
5327,6242,netral,Anies Baswedan
5328,6243,netral,Anies Baswedan
5329,6244,netral,Anies Baswedan
5330,6245,netral,Anies Baswedan
5331,6246,netral,Anies Baswedan
5332,6247,netral,Anies Baswedan
5333,6249,netral,Anies Baswedan
5334,6250,netral,Anies Baswedan
5335,6251,netral,Anies Baswedan
5336,6252,netral,Anies Baswedan
5337,6253,netral,Anies Baswedan
5338,6254,netral,Anies Baswedan
5339,6255,netral,Anies Baswedan
5340,6257,netral,Anies Baswedan
5341,6259,netral,Anies Baswedan
5342,6260,netral,Anies Baswedan
5343,6261,netral,Anies Baswedan
5344,6262,netral,Anies Baswedan
5345,6263,netral,Anies Baswedan
5346,6264,netral,Anies Baswedan
5347,6265,netral,Anies Baswedan
5348,6266,netral,Anies Baswedan
5349,6267,netral,Anies Baswedan
5350,6268,netral,Anies Baswedan
5351,6269,netral,Anies Baswedan
5352,6270,netral,Anies Baswedan
5353,6271,netral,Anies Baswedan
5354,6272,netral,Anies Baswedan
5355,6273,netral,Anies Baswedan
5356,6275,netral,Anies Baswedan
5357,6276,netral,Anies Baswedan
5358,6277,netral,Anies Baswedan
5359,6278,netral,Anies Baswedan
5360,6279,netral,Anies Baswedan
5361,6280,netral,Anies Baswedan
5362,6281,netral,Anies Baswedan
5363,6282,netral,Anies Baswedan
5364,6283,netral,Anies Baswedan
5365,6284,netral,Anies Baswedan
5366,6285,netral,Anies Baswedan
5367,6286,netral,Anies Baswedan
5368,6287,netral,Anies Baswedan
5369,6288,netral,Anies Baswedan
5370,6289,netral,Anies Baswedan
5371,6290,netral,Anies Baswedan
5372,6292,netral,Anies Baswedan
5373,6293,netral,Anies Baswedan
5374,6294,netral,Anies Baswedan
5375,6295,netral,Anies Baswedan
5376,6296,netral,Anies Baswedan
5377,6297,netral,Anies Baswedan
5378,6298,netral,Anies Baswedan
5379,6299,netral,Anies Baswedan
5380,6300,netral,Anies Baswedan
5381,6301,netral,Anies Baswedan
5382,6302,netral,Anies Baswedan
5383,6303,netral,Anies Baswedan
5384,6304,netral,Anies Baswedan
5385,6305,netral,Anies Baswedan
5386,6306,netral,Anies Baswedan
5387,6307,netral,Anies Baswedan
5388,6308,netral,Anies Baswedan
5389,6309,netral,Anies Baswedan
5390,6310,netral,Anies Baswedan
5391,6311,netral,Anies Baswedan
5392,6312,netral,Anies Baswedan
5393,6313,netral,Anies Baswedan
5394,6314,netral,Anies Baswedan
5395,6315,netral,Anies Baswedan
5396,6316,netral,Anies Baswedan
5397,6317,netral,Anies Baswedan
5398,6318,netral,Anies Baswedan
5399,6319,netral,Anies Baswedan
5400,6320,netral,Anies Baswedan
5401,6321,netral,Anies Baswedan
5402,6324,netral,Anies Baswedan
5403,6326,netral,Anies Baswedan
5404,6327,netral,Anies Baswedan
5405,6328,netral,Anies Baswedan
5406,6329,netral,Anies Baswedan
5407,6330,netral,Anies Baswedan
5408,6331,netral,Anies Baswedan
5409,6333,netral,Anies Baswedan
5410,6334,netral,Anies Baswedan
5411,6335,netral,Anies Baswedan
5412,6337,netral,Anies Baswedan
5413,6338,netral,Anies Baswedan
5414,6339,netral,Anies Baswedan
5415,6341,netral,Anies Baswedan
5416,6342,netral,Anies Baswedan
5417,6343,netral,Anies Baswedan
5418,6344,netral,Anies Baswedan
5419,6345,netral,Anies Baswedan
5420,6346,netral,Anies Baswedan
5421,6347,netral,Anies Baswedan
5422,6348,netral,Anies Baswedan
5423,6349,netral,Anies Baswedan
5424,6350,netral,Anies Baswedan
5425,6351,netral,Anies Baswedan
5426,6352,netral,Anies Baswedan
5427,6353,netral,Anies Baswedan
5428,6354,netral,Anies Baswedan
5429,6355,netral,Anies Baswedan
5430,6356,netral,Anies Baswedan
5431,6357,netral,Anies Baswedan
5432,6358,netral,Anies Baswedan
5433,6359,netral,Anies Baswedan
5434,6360,netral,Anies Baswedan
5435,6361,netral,Anies Baswedan
5436,6362,netral,Anies Baswedan
5437,6363,netral,Anies Baswedan
5438,6365,netral,Anies Baswedan
5439,6366,netral,Anies Baswedan
5440,6367,netral,Anies Baswedan
5441,6368,netral,Anies Baswedan
5442,6369,netral,Anies Baswedan
5443,6370,netral,Anies Baswedan
5444,6371,netral,Anies Baswedan
5445,6372,netral,Anies Baswedan
5446,6373,netral,Anies Baswedan
5447,6374,netral,Anies Baswedan
5448,6375,netral,Anies Baswedan
5449,6376,netral,Anies Baswedan
5450,6377,netral,Anies Baswedan
5451,6378,netral,Anies Baswedan
5452,6379,netral,Anies Baswedan
5453,6380,netral,Anies Baswedan
5454,6381,netral,Anies Baswedan
5455,6382,netral,Anies Baswedan
5456,6384,netral,Anies Baswedan
5457,6386,netral,Anies Baswedan
5458,6388,netral,Anies Baswedan
5459,6389,netral,Anies Baswedan
5460,6392,netral,Anies Baswedan
5461,6395,netral,Anies Baswedan
5462,6396,netral,Anies Baswedan
5463,6397,netral,Anies Baswedan
5464,6398,netral,Anies Baswedan
5465,6399,netral,Anies Baswedan
5466,6400,netral,Anies Baswedan
5467,6401,netral,Anies Baswedan
5468,6402,netral,Anies Baswedan
5469,6403,netral,Anies Baswedan
5470,6404,netral,Anies Baswedan
5471,6405,netral,Anies Baswedan
5472,6406,netral,Anies Baswedan
5473,6407,netral,Anies Baswedan
5474,6408,netral,Anies Baswedan
5475,6410,netral,Anies Baswedan
5476,6411,netral,Anies Baswedan
5477,6412,netral,Anies Baswedan
5478,6413,netral,Anies Baswedan
5479,6414,netral,Anies Baswedan
5480,6415,netral,Anies Baswedan
5481,6416,netral,Anies Baswedan
5482,6417,netral,Anies Baswedan
5483,6418,netral,Anies Baswedan
5484,6419,netral,Anies Baswedan
5485,6420,netral,Anies Baswedan
5486,6421,netral,Anies Baswedan
5487,6422,netral,Anies Baswedan
5488,6423,netral,Anies Baswedan
5489,6424,netral,Anies Baswedan
5490,6425,netral,Anies Baswedan
5491,6426,netral,Anies Baswedan
5492,6427,netral,Anies Baswedan
5493,6428,netral,Anies Baswedan
5494,6431,netral,Anies Baswedan
5495,6433,netral,Anies Baswedan
5496,6434,netral,Anies Baswedan
5497,6435,netral,Anies Baswedan
5498,6436,netral,Anies Baswedan
5499,6437,netral,Anies Baswedan
5500,6438,netral,Anies Baswedan
5501,6440,netral,Anies Baswedan
5502,6441,netral,Anies Baswedan
5503,6442,netral,Anies Baswedan
5504,6443,netral,Anies Baswedan
5505,6444,netral,Anies Baswedan
5506,6445,netral,Anies Baswedan
5507,6446,netral,Anies Baswedan
5508,6447,netral,Anies Baswedan
5509,6448,netral,Anies Baswedan
5510,6449,netral,Anies Baswedan
5511,6450,netral,Anies Baswedan
5512,6451,netral,Anies Baswedan
5513,6452,netral,Anies Baswedan
5514,6453,netral,Anies Baswedan
5515,6454,netral,Anies Baswedan
5516,6456,netral,Anies Baswedan
5517,6457,netral,Anies Baswedan
5518,6458,netral,Anies Baswedan
5519,6459,netral,Anies Baswedan
5520,6460,netral,Anies Baswedan
5521,6461,netral,Anies Baswedan
5522,6462,netral,Anies Baswedan
5523,6463,netral,Anies Baswedan
5524,6464,netral,Anies Baswedan
5525,6465,netral,Anies Baswedan
5526,6466,netral,Anies Baswedan
5527,6467,netral,Anies Baswedan
5528,6468,netral,Anies Baswedan
5529,6469,netral,Anies Baswedan
5530,6470,netral,Anies Baswedan
5531,6471,netral,Anies Baswedan
5532,6472,netral,Anies Baswedan
5533,6473,netral,Anies Baswedan
5534,6474,netral,Anies Baswedan
5535,6475,netral,Anies Baswedan
5536,6476,netral,Anies Baswedan
5537,6478,netral,Anies Baswedan
5538,6479,netral,Anies Baswedan
5539,6480,netral,Anies Baswedan
5540,6481,netral,Anies Baswedan
5541,6482,netral,Anies Baswedan
5542,6483,netral,Anies Baswedan
5543,6485,netral,Anies Baswedan
5544,6486,netral,Anies Baswedan
5545,6487,netral,Anies Baswedan
5546,6488,netral,Anies Baswedan
5547,6491,netral,Anies Baswedan
5548,6494,netral,Anies Baswedan
5549,6495,netral,Anies Baswedan
5550,6499,netral,Anies Baswedan
5551,6501,netral,Anies Baswedan
5552,6502,netral,Anies Baswedan
5553,6505,netral,Anies Baswedan
5554,6507,netral,Anies Baswedan
5555,6508,netral,Anies Baswedan
5556,6509,netral,Anies Baswedan
5557,6510,netral,Anies Baswedan
5558,6511,netral,Anies Baswedan
5559,6512,netral,Anies Baswedan
5560,6513,netral,Anies Baswedan
5561,6514,netral,Anies Baswedan
5562,6516,netral,Anies Baswedan
5563,6517,netral,Anies Baswedan
5564,6519,netral,Anies Baswedan
5565,6520,netral,Anies Baswedan
5566,6521,netral,Anies Baswedan
5567,6522,netral,Anies Baswedan
5568,6523,netral,Anies Baswedan
5569,6524,netral,Anies Baswedan
5570,6525,netral,Anies Baswedan
5571,6526,netral,Anies Baswedan
5572,6527,netral,Anies Baswedan
5573,6528,netral,Anies Baswedan
5574,6529,netral,Anies Baswedan
5575,6530,netral,Anies Baswedan
5576,6531,netral,Anies Baswedan
5577,6532,netral,Anies Baswedan
5578,6533,netral,Anies Baswedan
5579,6535,netral,Anies Baswedan
5580,6536,netral,Anies Baswedan
5581,6537,netral,Anies Baswedan
5582,6538,netral,Anies Baswedan
5583,6539,netral,Anies Baswedan
5584,6540,netral,Anies Baswedan
5585,6541,netral,Anies Baswedan
5586,6543,netral,Anies Baswedan
5587,6544,netral,Anies Baswedan
5588,6545,netral,Anies Baswedan
5589,6546,netral,Anies Baswedan
5590,6547,netral,Anies Baswedan
5591,6551,netral,Anies Baswedan
5592,6552,netral,Anies Baswedan
5593,6553,netral,Anies Baswedan
5594,6554,netral,Anies Baswedan
5595,6555,netral,Anies Baswedan
5596,6556,netral,Anies Baswedan
5597,6557,netral,Anies Baswedan
5598,6558,netral,Anies Baswedan
5599,6559,netral,Anies Baswedan
5600,6560,netral,Anies Baswedan
5601,6561,netral,Anies Baswedan
5602,6562,netral,Anies Baswedan
5603,6563,netral,Anies Baswedan
5604,6564,netral,Anies Baswedan
5605,6565,netral,Anies Baswedan
5606,6566,netral,Anies Baswedan
5607,6567,netral,Anies Baswedan
5608,6568,netral,Anies Baswedan
5609,6569,netral,Anies Baswedan
5610,6570,netral,Anies Baswedan
5611,6571,netral,Anies Baswedan
5612,6572,netral,Anies Baswedan
5613,6573,netral,Anies Baswedan
5614,6579,netral,Anies Baswedan
5615,6580,netral,Anies Baswedan
5616,6581,netral,Anies Baswedan
5617,6582,netral,Anies Baswedan
5618,6584,netral,Anies Baswedan
5619,6585,netral,Anies Baswedan
5620,6586,netral,Anies Baswedan
5621,6587,netral,Anies Baswedan
5622,6588,netral,Anies Baswedan
5623,6591,netral,Anies Baswedan
5624,6592,netral,Anies Baswedan
5625,6593,netral,Anies Baswedan
5626,6595,netral,Anies Baswedan
5627,6596,netral,Anies Baswedan
5628,6597,netral,Anies Baswedan
5629,6598,netral,Anies Baswedan
5630,6599,netral,Anies Baswedan
5631,6600,netral,Anies Baswedan
5632,6601,netral,Anies Baswedan
5633,6602,netral,Anies Baswedan
5634,6603,netral,Anies Baswedan
5635,6606,netral,Anies Baswedan
5636,6608,netral,Anies Baswedan
5637,6609,netral,Anies Baswedan
5638,6610,netral,Anies Baswedan
5639,6611,netral,Anies Baswedan
5640,6612,netral,Anies Baswedan
5641,6613,netral,Anies Baswedan
5642,6614,netral,Anies Baswedan
5643,6615,netral,Anies Baswedan
5644,6616,netral,Anies Baswedan
5645,6618,netral,Anies Baswedan
5646,6619,netral,Anies Baswedan
5647,6620,netral,Anies Baswedan
5648,6621,netral,Anies Baswedan
5649,6623,netral,Anies Baswedan
5650,6624,netral,Anies Baswedan
5651,6625,netral,Anies Baswedan
5652,6626,netral,Anies Baswedan
5653,6627,netral,Anies Baswedan
5654,6628,netral,Anies Baswedan
5655,6629,netral,Anies Baswedan
5656,6630,netral,Anies Baswedan
5657,6631,netral,Anies Baswedan
5658,6632,netral,Anies Baswedan
5659,6633,netral,Anies Baswedan
5660,6634,netral,Anies Baswedan
5661,6635,netral,Anies Baswedan
5662,6636,netral,Anies Baswedan
5663,6637,netral,Anies Baswedan
5664,6638,netral,Anies Baswedan
5665,6639,netral,Anies Baswedan
5666,6640,netral,Anies Baswedan
5667,6641,netral,Anies Baswedan
5668,6642,netral,Anies Baswedan
5669,6643,netral,Anies Baswedan
5670,6644,netral,Anies Baswedan
5671,6645,netral,Anies Baswedan
5672,6646,netral,Anies Baswedan
5673,6647,netral,Anies Baswedan
5674,6648,netral,Anies Baswedan
5675,6649,netral,Anies Baswedan
5676,6650,netral,Anies Baswedan
5677,6651,netral,Anies Baswedan
5678,6652,netral,Anies Baswedan
5679,6653,netral,Anies Baswedan
5680,6654,netral,Anies Baswedan
5681,6655,netral,Anies Baswedan
5682,6656,netral,Anies Baswedan
5683,6657,netral,Anies Baswedan
5684,6658,netral,Anies Baswedan
5685,6659,netral,Anies Baswedan
5686,6660,netral,Anies Baswedan
5687,6661,netral,Anies Baswedan
5688,6663,netral,Anies Baswedan
5689,6664,netral,Anies Baswedan
5690,6665,netral,Anies Baswedan
5691,6667,netral,Anies Baswedan
5692,6668,netral,Anies Baswedan
5693,6669,netral,Anies Baswedan
5694,6670,netral,Anies Baswedan
5695,6671,netral,Anies Baswedan
5696,6673,netral,Anies Baswedan
5697,6674,netral,Anies Baswedan
5698,6675,netral,Anies Baswedan
5699,6676,netral,Anies Baswedan
5700,6677,netral,Anies Baswedan
5701,6678,netral,Anies Baswedan
5702,6679,netral,Anies Baswedan
5703,6680,netral,Anies Baswedan
5704,6681,netral,Anies Baswedan
5705,6682,netral,Anies Baswedan
5706,6683,netral,Anies Baswedan
5707,6684,netral,Anies Baswedan
5708,6685,netral,Anies Baswedan
5709,6686,netral,Anies Baswedan
5710,6687,netral,Anies Baswedan
5711,6688,netral,Anies Baswedan
5712,6689,netral,Anies Baswedan
5713,6690,netral,Anies Baswedan
5714,6691,netral,Anies Baswedan
5715,6693,netral,Anies Baswedan
5716,6694,netral,Anies Baswedan
5717,6695,netral,Anies Baswedan
5718,6696,netral,Anies Baswedan
5719,6698,netral,Anies Baswedan
5720,6699,netral,Anies Baswedan
5721,6700,netral,Anies Baswedan
5722,6701,netral,Anies Baswedan
5723,6702,netral,Anies Baswedan
5724,6703,netral,Anies Baswedan
5725,6704,netral,Anies Baswedan
5726,6706,netral,Anies Baswedan
5727,6708,netral,Anies Baswedan
5728,6709,netral,Anies Baswedan
5729,6710,netral,Anies Baswedan
5730,6711,netral,Anies Baswedan
5731,6712,netral,Anies Baswedan
5732,6713,netral,Anies Baswedan
5733,6714,netral,Anies Baswedan
5734,6716,netral,Anies Baswedan
5735,6717,netral,Anies Baswedan
5736,6718,netral,Anies Baswedan
5737,6719,netral,Anies Baswedan
5738,6720,netral,Anies Baswedan
5739,6721,netral,Anies Baswedan
5740,6722,netral,Anies Baswedan
5741,6723,netral,Anies Baswedan
5742,6724,netral,Anies Baswedan
5743,6725,netral,Anies Baswedan
5744,6726,netral,Anies Baswedan
5745,6727,netral,Anies Baswedan
5746,6729,netral,Anies Baswedan
5747,6731,netral,Anies Baswedan
5748,6732,netral,Anies Baswedan
5749,6733,netral,Anies Baswedan
5750,6734,netral,Anies Baswedan
5751,6735,netral,Anies Baswedan
5752,6736,netral,Anies Baswedan
5753,6737,netral,Anies Baswedan
5754,6738,netral,Anies Baswedan
5755,6739,netral,Anies Baswedan
5756,6740,netral,Anies Baswedan
5757,6741,netral,Anies Baswedan
5758,6742,netral,Anies Baswedan
5759,6743,netral,Anies Baswedan
5760,6744,netral,Anies Baswedan
5761,6745,netral,Anies Baswedan
5762,6746,netral,Anies Baswedan
5763,6747,netral,Anies Baswedan
5764,6748,netral,Anies Baswedan
5765,6749,netral,Anies Baswedan
5766,6750,netral,Anies Baswedan
5767,6751,netral,Anies Baswedan
5768,6752,netral,Anies Baswedan
5769,6753,netral,Anies Baswedan
5770,6754,netral,Anies Baswedan
5771,6755,netral,Anies Baswedan
5772,6756,netral,Anies Baswedan
5773,6757,netral,Anies Baswedan
5774,6758,netral,Anies Baswedan
5775,6760,netral,Anies Baswedan
5776,6761,netral,Anies Baswedan
5777,6762,netral,Anies Baswedan
5778,6766,netral,Anies Baswedan
5779,6767,netral,Anies Baswedan
5780,6768,netral,Anies Baswedan
5781,6769,netral,Anies Baswedan
5782,6770,netral,Anies Baswedan
5783,6771,netral,Anies Baswedan
5784,6772,netral,Anies Baswedan
5785,6773,netral,Anies Baswedan
5786,6774,netral,Anies Baswedan
5787,6775,netral,Anies Baswedan
5788,6776,netral,Anies Baswedan
5789,6778,netral,Anies Baswedan
5790,6779,netral,Anies Baswedan
